time,state,Fp1,Fp2,C3,C4
0.34375,relax,28.069803050459193,26.59231768473188,28.46158748749027,18.407053104924614
0.34765625,relax,9.532315003488167,22.65283412160182,17.36148864292553,11.562388468793559
0.3515625,relax,-0.6318059963568743,4.428789153345564,9.116552901348644,17.399619666212402
0.35546875,relax,-11.072676887298776,1.0109551622116246,-8.65595336345482,16.769179204817675
0.359375,relax,-16.864663059030278,-21.061593922881183,-21.771853899297128,-12.806847975611301
0.36328125,relax,-29.93146765546734,-20.865553786412885,-43.4953536238551,-17.77066872179512
0.3671875,relax,-50.696483358433376,-61.34048903800791,-74.77252668116849,-28.679081104304238
0.37109375,relax,-68.00918490821276,-68.58190462423059,-83.59379530771722,-56.64745712814839
0.375,relax,-58.265703150568186,-63.89162692741975,-79.91288603650919,-60.658115292515
0.37890625,relax,-55.720306374654136,-75.4259985686388,-70.63518629739858,-66.24466649127338
0.3828125,relax,-54.0156393538158,-61.362774185217816,-64.55420063644706,-57.90397548496317
0.38671875,relax,-73.47815483936445,-80.72612921729946,-85.96436508503321,-55.32563961391075
0.390625,relax,-59.33999506612602,-69.55920378307752,-97.20573798433554,-68.05049542099263
0.39453125,relax,-48.764113466290716,-61.5033887919659,-82.41410256090981,-59.92914209635738
0.3984375,relax,-59.561339395092254,-73.41543501639221,-75.57242885652383,-53.043940294126266
0.40234375,relax,-47.840023375175264,-58.269869499484635,-66.56954673390157,-64.16021715804305
0.40625,relax,-48.02114483573324,-68.66019157325535,-74.75260632418988,-39.53676793805647
0.41015625,relax,-43.53959204422136,-57.98826250270415,-64.16962743305002,-56.41750407772192
0.4140625,relax,-38.900363984229315,-55.225830330608346,-47.7006397568889,-41.684567674102745
0.41796875,relax,-16.68291197360135,-19.911912702737524,-36.67464041442765,-43.42732592317611
0.421875,relax,-9.215826556983577,-15.959348561045024,-16.270066624333,-26.585142752383412
0.42578125,relax,-14.96298825739436,-8.387116466900274,-3.274101844093895,-13.261198713475192
0.4296875,relax,-4.3001201753952145,2.996042328260166,8.67258233305682,-17.38639516033666
0.43359375,relax,9.47739182741324,9.010145647888576,7.580047448808468,2.0467411996475553
0.4375,relax,0.4959014592732014,-7.196518721259721,-3.4263252139046294,14.985675534077913
0.44140625,relax,-5.7245007810369986,3.145988034685395,2.4133144489328293,6.008518958900394
0.4453125,relax,6.599399607240713,0.44786709360412225,-2.17972138556061,-7.075886181393528
0.44921875,relax,-8.989524118559991,5.213902346490172,4.076520643746685,-1.9958630813078289
0.453125,relax,-5.367869194436411,-0.38602828332649164,-2.7693811790928624,-1.9119453018290116
0.45703125,relax,-5.645462473909579,4.32994425948336,-1.771055397246056,-2.7583155605535015
0.4609375,relax,2.53545313918824,10.633165055482555,-2.488572899346629,-5.835337149887478
0.46484375,relax,-26.118308542459268,-29.044573812020207,-21.146852624182984,5.772255389286416
0.46875,relax,-37.70375873981457,-34.99110934171582,-38.903296715507985,-10.001834863329192
0.47265625,relax,-29.197040254313997,-34.204598387656304,-32.991128080743614,-30.1098196434166
0.4765625,relax,-31.668898431839306,-42.36106187670494,-45.75861995152279,-25.32376339369486
0.48046875,relax,-30.31316814402961,-30.525568655682243,-41.02047281940732,-30.946925213687013
0.484375,relax,-31.865738996750448,-38.82963422941882,-52.76649675521248,-26.389945093142185
0.48828125,relax,-55.74970633611357,-45.49867771334191,-69.35555543622654,-39.849339166356195
0.4921875,relax,-43.91169869533342,-55.22403174272475,-68.57683595194425,-43.94836276238393
0.49609375,relax,-62.618456160866906,-64.79614969309247,-77.27123271045589,-47.176334732471986
0.5,relax,-55.45726995594269,-64.69104802234806,-83.62941227892631,-58.27799298332694
0.50390625,relax,-47.260193617411275,-66.75137281342718,-80.17766498954704,-58.456487134054136
0.5078125,relax,-48.81118970166625,-61.13248545756793,-60.84427375328922,-52.7984771515658
0.51171875,relax,-43.363124275476544,-51.44157745942262,-60.35289520614878,-45.939736892914986
0.515625,relax,-18.85789282123276,-9.247105566931644,-32.02087078182981,-43.64017209297588
0.51953125,relax,-23.275325959314586,-23.630825968054722,-17.796751929475995,-25.441874075014464
0.5234375,relax,-10.57583711448709,-16.635975665205166,-16.899954058459258,-8.186321270075002
0.52734375,relax,-2.699699727463374,-11.835671397456617,-7.340445956982246,-4.929532405431283
0.53125,relax,6.287503614445178,15.516006574781557,10.967974329825832,-0.1078351229081278
0.53515625,relax,16.498965633278182,25.007711607928606,26.04237138857404,12.34903409107163
0.5390625,relax,28.171217989760862,39.53857565295782,47.28763814690617,7.8544919747908
0.54296875,relax,23.63058914017135,42.60634226507557,26.744104704172383,29.287080704412578
0.546875,relax,-1.3366102080854585,6.303152332765201,17.429513098762378,43.700237926915904
0.55078125,relax,-9.753062734783557,-8.466606334617317,-16.23807251710328,2.5692769806773494
0.5546875,relax,-19.152434171058733,-36.585285832250555,-40.60552569270302,-19.243491839724047
0.55859375,relax,-22.15747910656942,-13.271542778373927,-20.74685018575306,-27.1070464276061
0.5625,relax,-31.25534660184656,-31.100428319797643,-53.373671842645145,-30.053118981075038
0.56640625,relax,-44.13659843233886,-47.40084448083635,-51.42763710428084,-32.218505665050714
0.5703125,relax,-46.256343328752,-46.525708281661124,-55.09225381425441,-38.231454420224345
0.57421875,relax,-45.27538395574112,-55.23500823588553,-61.102351840618134,-48.13557609993546
0.578125,relax,-39.82431601947182,-46.63972010594874,-59.2522010924757,-36.68789736897716
0.58203125,relax,-43.4027484269841,-57.07967651127934,-59.258312117772356,-38.911152443663084
0.5859375,relax,-42.76443966527349,-61.1908457668698,-67.5666091729414,-42.860777714433965
0.58984375,relax,-58.395676486194276,-77.24562160663814,-77.91629641661123,-53.660713489509504
0.59375,relax,-64.14911098770916,-72.58954938755386,-81.12786238179804,-64.26168300602701
0.59765625,relax,-42.343206155951776,-49.15529716305185,-58.68865031225822,-58.91590641546673
0.6015625,relax,-34.12797818908095,-42.3171145954078,-48.25408342834376,-58.9189052036993
0.60546875,relax,-3.9149651035215687,-19.032080032934353,-13.811864812771887,-27.288720510174457
0.609375,relax,-19.755187740554128,-11.801422369408463,-14.634954627038518,-17.093258526752827
0.61328125,relax,19.27990332263019,4.077951963969467,3.384250176203058,-10.036046422777959
0.6171875,relax,-4.72759372368941,-3.7072975847041185,-3.1644897213492085,12.711356438118234
0.62109375,relax,-1.5760937392964438,7.429107378625235,19.800081596132994,1.1515720549469854
0.625,relax,7.301415819443832,17.393940713823238,15.570732551944301,-1.8074919048013083
0.62890625,relax,34.66437231362342,32.24751756387052,45.608743720138534,25.302863617867054
0.6328125,relax,55.87748438366147,59.559544341618945,72.12768657506997,39.24392482251281
0.63671875,relax,37.727703588415274,44.60339485975529,51.95365243222232,61.665619957576595
0.640625,relax,42.93755719647599,45.42161885084735,52.382785479743035,30.61294758636686
0.64453125,relax,21.76700808986499,31.38720254814196,46.167659389146884,39.24453851360818
0.6484375,relax,37.85310119842216,47.2522138652087,54.178842196678836,24.913527113626834
0.65234375,relax,18.333820949046927,37.61149759067862,41.29771915372266,42.65993122634105
0.65625,relax,12.540089488372852,18.64640654644301,21.72492817739957,35.032598594341124
0.66015625,relax,10.9032993724684,12.001036468231138,13.322455106535735,15.746190097343948
0.6640625,relax,-11.28160024672391,-1.9520312946025755,-6.635331877323951,15.076614543527961
0.66796875,relax,12.037509386487603,-6.050289916235119,5.16818178705187,3.795287437320752
0.671875,relax,-8.299821108790681,-13.70759815699582,-23.206669617022357,1.7113871547380746
0.67578125,relax,-31.56079951020194,-34.46990064084799,-36.43041718664146,-16.55851006083815
0.6796875,relax,-25.072332666664686,-18.21996877276187,-33.310089756527674,-40.25188469021984
0.68359375,relax,-16.239587701986363,-20.677377046448125,-18.794748109921592,-32.257098075138025
0.6875,relax,-15.584987667208434,-18.671058851494845,-19.30094958146586,-14.020300360414707
0.69140625,relax,-23.880953898777804,-27.074679283651292,-39.84049072691446,-29.78844310222499
0.6953125,relax,-25.61372765832935,-21.00942032160084,-33.39354115841526,-28.958724605574503
0.69921875,relax,-16.961414688184206,-12.03491489553435,-19.090162566937824,-30.49682817054938
0.703125,relax,1.7443378046639433,0.5854552502144322,-0.2385125386542346,-17.891414601041273
0.70703125,relax,-2.3830987628626974,-0.05286383467575728,-3.5497639724160113,0.23739774568333694
0.7109375,relax,-3.5018748834997386,-2.381029563494315,-0.8546854122495509,-3.4645117446744633
0.71484375,relax,13.968656306065336,14.996443565771438,8.30030112720007,-15.704706326046132
0.71875,relax,30.773283830874867,23.09232097447238,36.94202442977791,11.254070215765282
0.72265625,relax,45.80032068053126,49.48168944040528,59.44453227498816,26.909495449696735
0.7265625,relax,29.615123673445602,29.07134404916446,47.27699823185549,47.81363671122377
0.73046875,relax,24.333290521006,28.721045685193722,42.139170280944114,42.523099605739276
0.734375,relax,41.55381496957887,47.146505206353055,43.976480835407465,26.64994350370138
0.73828125,relax,57.61150160300324,59.52914637871816,67.8783842473919,42.98783703768116
0.7421875,relax,53.26170909874716,59.20711468005313,69.02120055474037,51.36405552784938
0.74609375,relax,36.49130800887703,40.202170063672014,62.505033728411966,56.1837828665404
0.75,relax,34.96547598108122,32.03901897563272,37.610918740660246,40.52032267288686
0.75390625,relax,40.42499422345513,40.12281597809213,51.20083959295079,29.05739509994214
0.7578125,relax,4.7544995953472196,7.714815259551268,22.576517464524514,40.03517571812646
0.76171875,relax,5.964183447939507,-4.7744040043658345,10.970144169365692,14.799090780671197
0.765625,relax,3.9658558489958047,18.016111897752204,9.017694943676428,5.409341746827799
0.76953125,relax,-5.038438395799768,4.988757828194136,-3.4275413875876453,13.761281284777372
0.7734375,relax,-2.8669835116649174,-6.807813440571765,-13.507432552585119,-7.009949127787122
0.77734375,relax,-3.8971566392796433,-10.937796385200986,-13.554133196427083,-1.5652844967713737
0.78125,relax,-18.68617671662959,-15.761867817147419,-8.264956650692818,-8.6548128592695
0.78515625,relax,-10.4825212888551,-8.554261955949782,-15.093850482817842,-14.959586792092132
0.7890625,relax,-19.37512141426638,-33.81533884753247,-37.36265696946081,-9.749867455958794
0.79296875,relax,-21.17808503591834,-24.373592019072447,-34.01275685411361,-20.41909051570284
0.796875,relax,-35.084167013617915,-46.108148053033055,-58.88396948100925,-16.31678623926115
0.80078125,relax,-26.49367442216351,-31.783447658552113,-35.319554643093646,-42.57791802544828
0.8046875,relax,-26.005874274362796,-27.178425614228786,-35.06281526355607,-25.10691657368495
0.80859375,relax,-22.184356590157844,-15.207622611717328,-22.604166263845087,-18.636104327280712
0.8125,relax,-5.184996645764739,-13.858952962422372,-18.936654296598995,-26.11017530406043
0.81640625,relax,1.5696227105744311,2.3801555891133668,-1.5646598065375303,-9.790605380987975
0.8203125,relax,22.392185790054615,26.23095328106097,26.771473576596755,2.26475544038201
0.82421875,relax,17.752152809505265,20.32318381010142,29.6304086373407,31.8524893786185
0.828125,relax,25.94848617290182,44.42533075808201,40.35798267912482,21.731434208092733
0.83203125,relax,32.3985261875717,41.47050527807603,36.33026563819563,33.88393309770218
0.8359375,relax,24.430166280800634,24.63797683542211,45.03846523650144,36.435905776245185
0.83984375,relax,38.68453000506345,50.422646648473254,53.65559095597765,28.419772541831527
0.84375,relax,30.34839195280509,38.897502325757685,53.17614006276367,40.39463645394351
0.84765625,relax,39.49455183070011,47.694786722668425,48.34009539471143,27.67722942262137
0.8515625,relax,14.351140428238919,18.89568142363492,15.985155908406647,34.28332388574399
0.85546875,relax,13.116684436678426,8.813019550590795,10.779244423032214,14.316282753303451
0.859375,relax,-14.225153955016005,-6.246285373964075,-11.05861661499555,3.8349903009026294
0.86328125,relax,2.3344007465586296,-12.106918914783567,-3.4586131696783515,-9.041701624445828
0.8671875,relax,-11.219500158256373,-17.14482712842133,-23.501587621131662,2.208924780256039
0.87109375,relax,-33.804037723664244,-36.765578967395626,-43.76594437423769,-22.62495623418264
0.875,relax,-19.435016145014284,-32.262771285908165,-43.871903489432306,-26.74748429234738
0.87890625,relax,-40.10301905046393,-34.962068410061704,-44.20773729264177,-33.56903932274703
0.8828125,relax,-19.787135311602885,-23.492044394300176,-30.546521046863102,-33.26517905263751
0.88671875,relax,-24.804655366396354,-33.0211715017004,-42.52156968572004,-23.171694467754623
0.890625,relax,-51.67202876049032,-68.60877727091963,-74.28243072162846,-35.965279098807784
0.89453125,relax,-62.3772820589463,-71.99747387278313,-86.94910398333239,-50.092252426266626
0.8984375,relax,-61.540055214579475,-84.12925786132084,-91.94201688278282,-61.52783196983367
0.90234375,relax,-58.44136372692911,-66.70445684579626,-71.67442154615507,-55.96416869605131
0.90625,relax,-39.06854337928493,-45.622732692108315,-52.63638110384634,-61.90258071260697
0.91015625,relax,-31.34391378956282,-32.819713116684056,-27.35175037874405,-42.03244355315927
0.9140625,relax,-28.3764920658009,-34.47356898496717,-47.207830589731905,-21.8498289204718
0.91796875,relax,-27.83431684705182,-34.37282045579965,-48.779135407071884,-42.219412772970415
0.921875,relax,-14.481375314826982,-46.48673719153955,-47.2566799893705,-21.056467361519392
0.92578125,relax,-5.219705072103202,-4.354767530392272,-6.393875268492441,-19.520562322017476
0.9296875,relax,-13.777771180420155,-6.810401011740799,-11.173750544799162,-16.525349160465705
0.93359375,relax,10.746370912205794,11.725839893884594,3.949891576561485,0.919524745556048
0.9375,relax,-7.846087098786148,-6.882572208575576,4.889977067758156,10.328630915948679
0.94140625,relax,-0.8782009495279587,4.644619746333844,-0.5923151369357192,-3.1447150262242176
0.9453125,relax,-4.090556193851948,1.944117600444458,-9.245290550131504,2.6378634559563405
0.94921875,relax,-4.555891941582123,-7.134339121218945,4.885692676530006,0.7085842149663559
0.953125,relax,10.531993518924562,21.438040174693164,18.058143198396596,2.50449517712966
0.95703125,relax,-13.902311712968203,-17.17262694641149,-13.138592929443652,15.482711404732552
0.9609375,relax,-13.37140832842907,-20.515091539490033,-19.243635326817486,-10.666080045245028
0.96484375,relax,4.886656358061639,6.101766327895341,3.328802274602258,-14.18606026875101
0.96875,relax,0.011890316965978753,10.988371033208091,-4.625455580114829,0.9051358885845184
0.97265625,relax,-21.383552379400115,-44.36001575928974,-37.95095836041997,0.09030899707204665
0.9765625,relax,-27.055589871294515,-38.33092044939804,-39.95688446450971,-31.88546906199883
0.98046875,relax,-26.66750537898424,-33.82009393577009,-41.564247800238135,-29.755347666922994
0.984375,relax,-23.435895627133,-30.87005906623773,-54.654882755421326,-35.79167400519473
0.98828125,relax,-42.11921946993935,-61.19819085779275,-75.7826767280486,-30.26623625693617
0.9921875,relax,-46.054454314359276,-60.37752860038654,-75.17847261916928,-58.14404359996875
0.99609375,relax,-46.64760703413465,-53.978361386273804,-51.93959366776979,-57.19599942888837
1.0,relax,-37.14399621663448,-43.04638835932521,-53.535065644701,-43.226199061079306
1.00390625,relax,-35.86236531234784,-41.57093858625242,-46.88232448919284,-45.198524891686596
1.0078125,relax,-32.178585761356786,-49.165095917175066,-62.54621704202153,-33.45216187540938
1.01171875,relax,-37.604550402913574,-47.47378701926141,-55.635223974621624,-33.49439749745212
1.015625,relax,-20.87805022621162,-23.095620943140197,-28.95308682634941,-31.730870096721105
1.01953125,relax,-16.35504091870814,-12.451438531976079,-23.77129741141166,-13.9343860742757
1.0234375,relax,0.010168204107094736,4.75159646166771,2.459145354540159,-16.979544456897006
1.02734375,relax,-0.1250849244475809,0.503720657994541,9.810820864315794,3.886496156072221
1.03125,relax,23.950482029808832,18.638931296389273,26.874315582356097,7.08304001330599
1.03515625,relax,18.23569879232257,21.97869323332673,33.57421274521248,19.051619374039497
1.0390625,relax,11.041179513926046,25.226843015080384,13.198305252509774,23.18197230020646
1.04296875,relax,14.0535600436451,14.25441166000137,11.23396043578859,13.08877753369923
1.046875,relax,13.456624879455607,12.5999568914501,16.81334859126049,5.817291682690018
1.05078125,relax,4.1524567682351305,4.29364123032443,11.266286127325658,9.614074820967767
1.0546875,relax,-1.6638433795055438,-4.2447135795220845,-10.343307940277345,4.604971683710886
1.05859375,relax,-8.514285095956101,-0.40843048577634367,-11.20888253422629,-5.3119243241201906
1.0625,relax,-9.775207024867987,-22.39255941736666,-19.667811680969365,-4.501461477504492
1.06640625,relax,2.047650356939673,3.0776802699571064,6.49350099057304,-17.301313220059768
1.0703125,relax,-6.016101228227578,-5.86813914505338,-8.28956765749955,-3.852515982123001
1.07421875,relax,-22.57357809184399,-14.376859335569007,-24.3833513949079,-9.470662395827047
1.078125,relax,-42.8625245880826,-43.15409432174856,-53.76174266229716,-24.647089330062016
1.08203125,relax,-38.47267514474771,-40.03619874086632,-42.28562841641714,-40.00491252155767
1.0859375,relax,-37.52577903058659,-34.76917551640335,-43.212036030255156,-48.96846298534862
1.08984375,relax,-32.708535255834505,-53.72381549153951,-55.45500883948569,-31.642947169891137
1.09375,relax,-40.70565607118301,-52.47082421795979,-53.34249170272488,-41.85009951123074
1.09765625,relax,-34.80258110615696,-56.883425451963504,-56.10209318582027,-41.90736139819784
1.1015625,relax,-18.37364056260135,-24.971179465810426,-18.1417445297526,-44.38539412778107
1.10546875,relax,-17.530064074298245,-21.61010313672608,-22.54724354973613,-18.104823764432247
1.109375,relax,-23.334832541408396,-26.348341135350843,-27.05723945666265,-18.911728902848964
1.11328125,relax,-5.787998906239984,-0.8218964890763889,-5.353384187257103,-19.00352563877161
1.1171875,relax,10.495281207344826,-2.520374887171938,8.900876402105443,-12.001552388722502
1.12109375,relax,23.54728236746454,19.812051602191723,28.218121759415144,7.34514813106755
1.125,relax,24.836193159449998,36.28170822101076,14.512594531654525,25.116213924946138
1.12890625,relax,34.90676763301015,41.854516812485,49.67104794615853,14.246213404893405
1.1328125,relax,43.530638071865944,41.037657607885194,49.51657391378633,32.96363196924564
1.13671875,relax,37.76732442931833,43.22675872446767,62.52443237600701,36.31360446542738
1.140625,relax,42.70491057355634,55.44640004418141,61.117333631094354,30.860109001968915
1.14453125,relax,15.57490307913431,18.133709153828438,11.43445537170592,49.2913224990369
1.1484375,relax,24.13179563067058,37.00507927954371,38.56859402423683,23.816027594807277
1.15234375,relax,33.15568459671102,32.15315473280535,45.21004641172611,42.66484535653688
1.15625,relax,28.027926485410124,24.556403949329876,27.20394193706877,40.125756727608405
1.16015625,relax,12.353469497366703,12.725690432173336,15.756671880308883,22.088775065512912
1.1640625,relax,-9.788109357810908,-6.604820779464815,-9.554273741304668,13.691407052408419
1.16796875,relax,8.150102730274531,-5.289885194553815,4.02312083565014,-8.684588695564287
1.171875,relax,-0.3378195506378461,9.20581313347866,6.80278894771274,-2.3760190792744225
1.17578125,relax,-18.175460454611763,-11.77768891783908,-21.17839569357013,-3.050168243084239
1.1796875,relax,0.7966673072674908,-12.328071974235517,-6.484562317604032,-13.682476173858896
1.18359375,relax,-21.72687089781051,-16.703927486993315,-24.42884422382666,-4.256097662863467
1.1875,relax,-19.08808496352273,-15.60939458798285,-28.47901815598646,-24.408706672715784
1.19140625,relax,-29.463121757318746,-29.86306078688009,-43.59978352842641,-27.951829928245296
1.1953125,relax,-13.878128378674877,-25.8651527620641,-34.47693723242378,-30.069948730578684
1.19921875,relax,-6.982874652780972,0.7499166295964136,-0.36885647625985085,-26.424940035838343
1.203125,relax,0.21910516272949643,0.7116774530937899,1.3185848190458862,-3.9566979930297967
1.20703125,relax,17.048419433553946,23.045074505390094,31.822875874004083,5.363978052881926
1.2109375,relax,21.30902779525528,17.579301314006813,29.096681377873843,18.52184385161626
1.21484375,relax,25.842159751286406,27.4022583004694,25.23217224672984,11.714467640983083
1.21875,relax,39.57937574874483,39.80512917001665,55.390134583670644,19.047788216876164
1.22265625,relax,49.42909392330355,42.456438708832735,58.0950863356204,37.943096592119446
1.2265625,relax,48.548863239614825,60.74031644778175,65.49262091966779,40.75555507188235
1.23046875,relax,39.405336023556124,44.51250825107032,61.30136641960622,45.021533201086065
1.234375,relax,37.18356340789427,61.27705976851068,62.82380130104511,44.1192298271163
1.23828125,relax,39.243788258403036,38.30475739267506,60.02558846038208,41.44315570609337
1.2421875,relax,45.60676754908586,61.48871360973125,61.28063322335245,53.70472311536336
1.24609375,relax,34.93955531892103,44.626148712292846,55.351472455690555,42.736284903312296
1.25,relax,49.708149624696716,44.12976659539277,59.09311275134793,39.38496017962222
